od_id,od_nome,od_area,od_ano,od_municip,area,perimeter,geometry,d_m_1995,d_m_1996,d_m_1997,d_m_1998,d_m_1999,d_m_2000,d_m_2001,d_m_2002,d_m_2003,d_m_2004,d_m_2005,d_m_2006,d_m_2007,d_m_2008,d_m_2009,d_m_2010,d_m_2011,d_m_2012,d_m_2013,d_m_2014,d_m_2015,d_m_2016,d_m_2017,d_m_2018,d_m_2019
272,Jardim Aeroporto,198.55,2017,36,1980806.9814453125,7674.402786749672,POINT (330344.25617186574 7384965.896704359),4328.4499524780285,4328.4499524780285,4328.4499524780285,4328.4499524780285,4328.4499524780285,4328.4499524780285,4328.4499524780285,4328.4499524780285,4172.479486590204,4172.479486590204,4172.479486590204,4172.479486590204,4150.233082716813,4150.233082716813,4150.233082716813,4150.233082716813,4150.233082716813,4150.233082716813,4150.233082716813,4150.233082716813,3992.948822843883,3992.948822843883,3992.948822843883,3335.52007127314,3073.1418922982725
271,Congonhas,179.42,2017,36,1789995.4104003906,7121.361623433255,POINT (330986.83843519463 7385997.181560371),3363.1283315082374,3363.1283315082374,3363.1283315082374,3363.1283315082374,3363.1283315082374,3363.1283315082374,3363.1283315082374,3363.1283315082374,3363.1283315082374,3363.1283315082374,3363.1283315082374,3363.1283315082374,3278.008489092361,3278.008489092361,3278.008489092361,3278.008489092361,3278.008489092361,3278.008489092361,3278.008489092361,3278.008489092361,3278.008489092361,3278.008489092361,3278.008489092361,2996.268417862602,2597.3266455499006
59,Saúde,260.81,2017,36,2601923.592529297,7334.547465937667,POINT (333147.0483796022 7386760.479515057),2345.424280636119,2345.424280636119,2345.424280636119,2345.424280636119,2345.424280636119,2345.424280636119,2345.424280636119,2345.424280636119,2345.424280636119,2345.424280636119,2345.424280636119,2345.424280636119,2151.408458911196,2147.6283893023638,2147.6283893023638,2147.6283893023638,2147.6283893023638,2147.6283893023638,2147.6283893023638,2147.6283893023638,2147.6283893023638,2147.6283893023638,2147.6283893023638,2147.6283893023638,2092.1203600801196
60,Planalto Paulista,321.66,2017,36,3208981.2329101562,8579.274438416904,POINT (331675.7351723881 7387069.002089348),2567.6517717883835,2567.6517717883835,2567.6517717883835,2567.6517717883835,2567.6517717883835,2567.6517717883835,2567.6517717883835,2567.6517717883835,2567.6517717883835,2567.6517717883835,2567.6517717883835,2567.6517717883835,2477.1792379511176,2477.1792379511176,2477.1792379511176,2477.1792379511176,2477.1792379511176,2477.1792379511176,2477.1792379511176,2477.1792379511176,2477.1792379511176,2477.1792379511176,2477.1792379511176,2477.1792379511176,1976.5505287901517
66,Bandeirantes,133.42,2017,36,1331060.3957519531,5203.612386645436,POINT (329758.39883826673 7387916.561125462),3776.3733116248595,3776.3733116248595,3776.3733116248595,3776.3733116248595,3776.3733116248595,3776.3733116248595,3776.3733116248595,3776.3733116248595,3776.3733116248595,3776.3733116248595,3776.3733116248595,3776.3733116248595,3758.6830881944616,3758.6830881944616,3758.6830881944616,3758.6830881944616,3758.6830881944616,3758.6830881944616,3758.6830881944616,3758.6830881944616,3758.6830881944616,3758.6830881944616,3758.6830881944616,3514.8922992398293,2531.0765708623835
61,Mirandópolis,173.45,2017,36,1730345.5385742188,5686.863985317372,POINT (332347.6973173295 7388489.108380441),1929.2649316855118,1929.2649316855118,1929.2649316855118,1929.2649316855118,1929.2649316855118,1929.2649316855118,1929.2649316855118,1929.2649316855118,1929.2649316855118,1929.2649316855118,1929.2649316855118,1929.2649316855118,1693.5458929011008,1693.5458929011008,1693.5458929011008,1693.5458929011008,1693.5458929011008,1693.5458929011008,1693.5458929011008,1693.5458929011008,1693.5458929011008,1693.5458929011008,1693.5458929011008,1693.5458929011008,1414.5326474026053
64,Moema,175.13,2017,36,1747153.1076660156,6024.1141658055885,POINT (330712.9565989476 7388436.317539985),2929.399672744683,2929.399672744683,2929.399672744683,2929.399672744683,2929.399672744683,2929.399672744683,2929.399672744683,2929.399672744683,2929.399672744683,2929.399672744683,2929.399672744683,2929.399672744683,2864.5074313151104,2864.5074313151104,2864.5074313151104,2864.5074313151104,2864.5074313151104,2864.5074313151104,2864.5074313151104,2864.5074313151104,2864.5074313151104,2864.5074313151104,2864.5074313151104,2864.5074313151104,1988.2990018504377
63,Jardim Luzitânia,103.07,2017,36,1028309.7387695312,4178.122953676654,POINT (331013.19526813505 7389485.409529956),2451.003946757708,2451.003946757708,2451.003946757708,2451.003946757708,2451.003946757708,2451.003946757708,2451.003946757708,2451.003946757708,2451.003946757708,2451.003946757708,2451.003946757708,2451.003946757708,2403.2401677196112,2403.2401677196112,2403.2401677196112,2403.2401677196112,2403.2401677196112,2403.2401677196112,2403.2401677196112,2403.2401677196112,2403.2401677196112,2403.2401677196112,2403.2401677196112,2403.2401677196112,1809.4634617034067
54,Vila Clementino,93.70,2017,36,934745.7397460938,4456.840953337365,POINT (332294.23079954094 7389480.342641856),1621.326994745566,1621.326994745566,1621.326994745566,1621.326994745566,1621.326994745566,1621.326994745566,1621.326994745566,1621.326994745566,1621.326994745566,1621.326994745566,1621.326994745566,1621.326994745566,1421.8548289114253,1421.8548289114253,1421.8548289114253,1421.8548289114253,1421.8548289114253,1421.8548289114253,1421.8548289114253,1421.8548289114253,1421.8548289114253,1421.8548289114253,1421.8548289114253,1421.8548289114253,1123.6392734570834
249,Água Funda,276.30,2017,36,2756407.4919433594,8074.377913804464,POINT (334722.1797577361 7385631.89617178),3615.5252305828326,3615.5252305828326,3615.5252305828326,3615.5252305828326,3615.5252305828326,3615.5252305828326,3615.5252305828326,3615.5252305828326,3615.5252305828326,3615.5252305828326,3615.5252305828326,3615.5252305828326,3325.23504263856,3216.6284579148896,3216.6284579148896,3216.6284579148896,3149.6425792805667,3149.6425792805667,3149.6425792805667,3149.6425792805667,3149.6425792805667,3149.6425792805667,3149.6425792805667,3149.6425792805667,3149.6425792805667
252,Jardim Previdência,165.81,2017,36,1654086.9411621094,5681.839381467898,POINT (335295.702820672 7387221.824375307),3381.562379785179,3381.562379785179,3381.562379785179,3381.562379785179,3381.562379785179,3381.562379785179,3381.562379785179,3381.562379785179,3381.562379785179,3381.562379785179,3381.562379785179,3381.562379785179,2997.790625612031,2792.125602823794,2792.125602823794,2792.125602823794,2661.4611196336004,2661.4611196336004,2661.4611196336004,2661.4611196336004,2661.4611196336004,2661.4611196336004,2661.4611196336004,2661.4611196336004,2661.4611196336004
243,Moinho Velho,347.41,2017,36,3465783.0893554688,8976.888770385342,POINT (336662.8683123927 7387247.673997323),4483.67501707855,4483.67501707855,4483.67501707855,4483.67501707855,4483.67501707855,4483.67501707855,4483.67501707855,4483.67501707855,4483.67501707855,4483.67501707855,4483.67501707855,4483.67501707855,4067.127337263241,3806.3751705557092,3806.3751705557092,3806.3751705557092,3372.097538886576,3372.097538886576,3372.097538886576,3372.097538886576,3372.097538886576,3372.097538886576,3372.097538886576,3372.097538886576,3372.097538886576
250,Jardim da Saúde,182.94,2017,36,1825061.5563964844,6575.004940771249,POINT (334406.6914278979 7387379.496961371),2729.5720793824894,2729.5720793824894,2729.5720793824894,2729.5720793824894,2729.5720793824894,2729.5720793824894,2729.5720793824894,2729.5720793824894,2729.5720793824894,2729.5720793824894,2729.5720793824894,2729.5720793824894,2366.96868366529,2235.532554214459,2235.532554214459,2235.532554214459,2207.347473611657,2207.347473611657,2207.347473611657,2207.347473611657,2207.347473611657,2207.347473611657,2207.347473611657,2207.347473611657,2207.347473611657
244,Vila Heliópolis,232.81,2017,36,2321832.5209960938,8242.712062861807,POINT (337903.05473817873 7387434.548036954),5556.36018150754,5556.36018150754,5556.36018150754,5556.36018150754,5556.36018150754,5556.36018150754,5556.36018150754,5556.36018150754,5556.36018150754,5556.36018150754,5556.36018150754,5556.36018150754,5093.02883641285,4823.383248410979,4823.383248410979,4823.383248410979,3843.2260230947695,3843.2260230947695,3843.2260230947695,3843.2260230947695,3789.16737546906,3789.16737546906,3789.16737546906,3789.16737546906,3789.16737546906
58,Bosque da Saúde,169.91,2017,36,1695068.4147949219,5636.116228934254,POINT (333484.6312066763 7388399.180494791),1952.5307984383896,1952.5307984383896,1952.5307984383896,1952.5307984383896,1952.5307984383896,1952.5307984383896,1952.5307984383896,1952.5307984383896,1952.5307984383896,1952.5307984383896,1952.5307984383896,1952.5307984383896,1517.2874450832228,1491.4743207511497,1491.4743207511497,1491.4743207511497,1491.4743207511497,1491.4743207511497,1491.4743207511497,1491.4743207511497,1491.4743207511497,1491.4743207511497,1491.4743207511497,1491.4743207511497,1448.695076114794
238,Alto do Ipiranga,160.81,2017,36,1604243.9721679688,5887.943751654155,POINT (335773.65741915046 7388847.491461077),3411.1106758068418,3411.1106758068418,3411.1106758068418,3411.1106758068418,3411.1106758068418,3411.1106758068418,3411.1106758068418,3411.1106758068418,3411.1106758068418,3411.1106758068418,3411.1106758068418,3411.1106758068418,2803.468930430062,2454.577983473658,2454.577983473658,2454.577983473658,2098.823218291117,2098.823218291117,2098.823218291117,2098.823218291117,2098.823218291117,2098.823218291117,2098.823218291117,2098.823218291117,2098.823218291117
251,Vila Gumercindo,137.19,2017,36,1368618.7922363281,5162.341219699217,POINT (334726.0269364342 7388859.026204689),2555.6566657992553,2555.6566657992553,2555.6566657992553,2555.6566657992553,2555.6566657992553,2555.6566657992553,2555.6566657992553,2555.6566657992553,2555.6566657992553,2555.6566657992553,2555.6566657992553,2555.6566657992553,1931.9816449623436,1707.0770483066099,1707.0770483066099,1707.0770483066099,1610.3038071539927,1610.3038071539927,1610.3038071539927,1610.3038071539927,1610.3038071539927,1610.3038071539927,1610.3038071539927,1610.3038071539927,1610.3038071539927
237,Sacomã,90.34,2017,36,901216.3356933594,3906.030533681843,POINT (336561.5829144034 7389485.678826324),4012.4096518100278,4012.4096518100278,4012.4096518100278,4012.4096518100278,4012.4096518100278,4012.4096518100278,4012.4096518100278,4012.4096518100278,4012.4096518100278,4012.4096518100278,4012.4096518100278,4012.4096518100278,3421.548789295592,3130.834901916869,3130.834901916869,3130.834901916869,2259.946686163314,2259.946686163314,2259.946686163314,2259.946686163314,2259.946686163314,2259.946686163314,2259.946686163314,2259.946686163314,2259.946686163314
53,Santa Cruz,108.52,2017,36,1082633.6760253906,5105.931962022809,POINT (333638.29036658414 7389549.77514611),1628.7768308738177,1628.7768308738177,1628.7768308738177,1628.7768308738177,1628.7768308738177,1628.7768308738177,1628.7768308738177,1628.7768308738177,1628.7768308738177,1628.7768308738177,1628.7768308738177,1628.7768308738177,1039.9852998101355,1039.9852998101355,1039.9852998101355,1039.9852998101355,1039.9852998101355,1039.9852998101355,1039.9852998101355,1039.9852998101355,1039.9852998101355,1039.9852998101355,1039.9852998101355,1039.9852998101355,1011.2283498061415
71,Brooklin,234.25,2017,36,2337013.637451172,6270.12303193215,POINT (328066.18553660077 7388037.1095992485),5255.4985550614865,5255.4985550614865,5255.4985550614865,5255.4985550614865,5255.4985550614865,5255.4985550614865,5255.4985550614865,5255.4985550614865,5247.796164946152,5247.796164946152,5247.796164946152,5247.796164946152,5247.796164946152,5247.796164946152,5247.796164946152,5247.796164946152,5154.939551100428,4999.571983424285,4999.571983424285,4999.571983424285,4868.827645281092,4868.827645281092,4868.827645281092,4231.952540482835,3482.4583768001744
318,Fazenda Morumbi,320.73,2017,36,3199834.256591797,9351.895463862475,POINT (326031.9994571346 7388227.764833735),7017.79822312255,7017.79822312255,7017.79822312255,7017.79822312255,6940.961852601047,6940.961852601047,6940.961852601047,6940.961852601047,6259.739609704586,6259.739609704586,6259.739609704586,6259.739609704586,6259.739609704586,6259.739609704586,6259.739609704586,6259.739609704586,6028.502768040802,5488.791723972977,5488.791723972977,5488.791723972977,5093.112610992725,5093.112610992725,5093.112610992725,4277.396032913095,3857.4310740711385
73,Berrini,197.39,2017,36,1969339.4499511719,7815.228231497522,POINT (327331.748222416 7388894.032441333),5756.374274784363,5756.374274784363,5756.374274784363,5756.374274784363,5742.048018847798,5742.048018847798,5742.048018847798,5742.048018847798,5742.048018847798,5742.048018847798,5742.048018847798,5742.048018847798,5742.048018847798,5742.048018847798,5742.048018847798,5742.048018847798,5529.881061672576,5118.01126583504,5118.01126583504,5118.01126583504,4913.053271676394,4913.053271676394,4913.053271676394,4302.306943754835,3519.23341799427
70,Hélio Pelegrino,103.38,2017,36,1031393.2397460938,4805.28520668731,POINT (328675.21876951284 7389018.091472569),4572.434404498663,4572.434404498663,4572.434404498663,4572.434404498663,4572.434404498663,4572.434404498663,4572.434404498663,4572.434404498663,4572.434404498663,4572.434404498663,4572.434404498663,4572.434404498663,4572.434404498663,4572.434404498663,4572.434404498663,4572.434404498663,4494.061859272622,4414.8562611246625,4414.8562611246625,4414.8562611246625,4326.001011486325,4326.001011486325,4326.001011486325,4101.336564105535,3297.8349266263444
65,Vila Helena,104.82,2017,36,1045768.6665039062,4131.8470030989165,POINT (329744.4178895011 7389088.698712638),3596.9277356562925,3596.9277356562925,3596.9277356562925,3596.9277356562925,3596.9277356562925,3596.9277356562925,3596.9277356562925,3596.9277356562925,3596.9277356562925,3596.9277356562925,3596.9277356562925,3596.9277356562925,3596.9277356562925,3596.9277356562925,3596.9277356562925,3596.9277356562925,3596.9277356562925,3596.9277356562925,3596.9277356562925,3596.9277356562925,3596.9277356562925,3596.9277356562925,3596.9277356562925,3570.1313362445303,2682.984694668404
69,Vila Olímpia,89.63,2017,36,894217.0043945312,4884.817870764638,POINT (328855.3228725049 7389928.49388438),4127.854616193706,4127.854616193706,4127.854616193706,4127.854616193706,4127.854616193706,4127.854616193706,4127.854616193706,4127.854616193706,4127.854616193706,4127.854616193706,4127.854616193706,4127.854616193706,4127.854616193706,4127.854616193706,4127.854616193706,4127.854616193706,4026.7558473834315,3945.618330084355,3945.618330084355,3945.618330084355,3826.4889838785884,3826.4889838785884,3826.4889838785884,3816.7735471491324,3145.1571803371394
67,Vila Nova Conceição,112.48,2017,36,1122164.9338378906,4544.998651873619,POINT (329795.7561119888 7390276.165628923),3227.200475300835,3227.200475300835,3227.200475300835,3227.200475300835,3227.200475300835,3227.200475300835,3227.200475300835,3227.200475300835,3227.200475300835,3227.200475300835,3227.200475300835,3227.200475300835,3227.200475300835,3227.200475300835,3227.200475300835,3227.200475300835,3227.200475300835,3227.200475300835,3227.200475300835,3227.200475300835,3189.5048752744674,3189.5048752744674,3189.5048752744674,3189.5048752744674,2707.4504565133884
317,Jóquei Clube,333.24,2017,36,3324619.0908203125,8842.222379740095,POINT (326521.7161617145 7390585.420523892),5855.109226615212,5855.109226615212,5855.109226615212,5855.109226615212,5454.511549098321,5454.511549098321,5454.511549098321,5454.511549098321,5454.511549098321,5454.511549098321,5454.511549098321,5454.511549098321,5454.511549098321,5454.511549098321,5454.511549098321,5454.511549098321,4927.65361390168,4083.82787584548,4083.82787584548,4083.82787584548,3786.1901153487197,3786.1901153487197,3786.1901153487197,3730.393210148914,3262.923080752894
